Employbl Company ID,Company Name,Website,City,State,Zip,Latitude,Longitude
694,Techees Recruiting,techees.com,San Francisco,CA,94111,37.791783,-122.398544
383,Kyokan,www.kyokan.io,San Leandro,CA,94577,37.726286,-122.152051
561,Recurly,recurly.com,San Francisco,CA,94110,37.763815,-122.412607
645,Sony PlayStation,www.playstation.com/en-us,San Francisco,CA,94107,37.783888,-122.395409
220,Eaze,www.eaze.com,San Francisco,CA,94111,37.79539,-122.396107
144,Chegg,www.chegg.com,Santa Clara,CA,95054,37.388454,-121.972382
925,DataStax,datastax.com,Santa Clara,CA,95054,37.387153,-121.973883
348,Intelliswift,intelliswift.com,Newark,CA,94560,37.52388,-121.996495
956,Medallia,medallia.com,Palo Alto,CA,94306,37.425606,-122.139163
488,Odopod,www.odopod.com,San Francisco,CA,94102,37.777761,-122.422861
1021,Matchpoint Solutions,matchps.com,Pleasanton,CA,94588,37.684027,-121.90224
77,Bebo,bebo.com,San Francisco,CA,94103,37.781274,-122.403895
184,Criteo,www.criteo.com,New York,NY,10016,40.742901,-73.984138
874,Datrium,datrium.com,Sunnyvale,CA,94089,37.40639,-122.016012
1057,Descript,descript.com,San Francisco,CA,94118,37.777746,-122.422654
820,Change,www.change.org,San Francisco,CA,94103,37.765052,-122.40226
179,Coursera,www.coursera.org,Mountain View,CA,94041,37.386873,-122.060787
366,JustAnswer,justanswer.com,San Francisco,CA,94129,37.79964,-122.456665
909,Commure,commure.com,San Francisco,CA,94107,37.780631,-122.394021
731,Twilio,www.twilio.com,San Francisco,CA,94105,37.788012,-122.39152
888,Tally,meettally.com,San Francisco,CA,94110,37.764494,-122.411951
766,Wanelo,wanelo.com,San Francisco,CA,94110,37.764564,-122.41189
1006,Grand Rounds,grandrounds.com,San Francisco,CA,94107,37.782688,-122.398342
7,80Twenty,80twenty.com,San Francisco,CA,94104,37.791722,-122.40202
402,Literably,literably.com,San Francisco,CA,94103,37.764963,-122.406581
158,Cloud4Wi,cloud4wi.com,San Francisco,CA,94103,37.781278,-122.402944
922,Cisco,cisco.com,San Jose,CA,95134,37.408175,-121.928128
368,Kaiser Permanente,kaiserpermanente.org,Oakland,CA,94611,37.823492,-122.258122
796,Yodlee,yodlee.com,Redwood City,CA,94065,37.537298,-122.254532
31,AKQA,www.akqa.com,San Francisco,CA,94107,37.782707,-122.398354
735,uBiome,ubiome.com,San Francisco,CA,94103,37.773057,-122.404561
777,Wikia,www.wikia.com/fandom,San Francisco,CA,94107,37.782707,-122.398354
357,Iterable,iterable.com,San Francisco,CA,94107,37.782678,-122.398368
619,ShopPad,theshoppad.com,Oakland,CA,94612,37.811068,-122.265617
365,Juniper Square,junipersquare.com,San Francisco,CA,94104,37.792902,-122.400733
701,Tesla,www.tesla.com,Palo Alto,CA,94304,37.394838,-122.150389
501,Ouster,www.ouster.io,San Francisco,CA,94110,37.764397,-122.413721
247,Fin,www.fin.com,San Francisco,CA,94104,37.793812,-122.400951
241,Extole,www.extole.com,San Francisco,CA,94104,37.793812,-122.400951
710,Thirdlove,www.thirdlove.com,San Francisco,CA,94103,37.765667,-122.403145
951,MapR Technologies,mapr.com,San Jose,CA,95134,37.418436,-121.944978
386,Launch Darkly,launchdarkly.com,Oakland,CA,94612,37.80614,-122.27157
681,Symantec,symantec.com,Mountain View,CA,94043,37.397614,-122.053924
774,WePay,go.wepay.com,Redwood City,CA,94063,37.49396,-122.227933
91,BitBucket,bitbucket.org,San Francisco,CA,94104,37.791355,-122.403396
1054,Atlassian,atlassian.com,San Francisco,CA,94104,37.791008,-122.403322
57,Appodeal,www.appodeal.com,San Francisco,CA,94110,37.76481,-122.412706
258,Formation,formation.ai,San Francisco,CA,94107,37.782762,-122.394848
732,Twitch,www.twitch.tv,San Francisco,CA,94104,37.791025,-122.403217
527,Planet,www.planet.com,San Francisco,CA,94103,37.773063,-122.411185
431,Medrio,medrio.com,San Francisco,CA,94104,37.792619,-122.400424
1012,JetFuel,jetfuel.it,San Francisco,CA,94103,37.773369,-122.410884
853,Retool,retool.com,San Francisco,CA,94114,37.764695,-122.429561
692,Tech Liminal,techliminal.com,Oakland,CA,94612,37.808926,-122.265351
78,Bedrock Analytics,bedrockanalytics.com,Oakland,CA,94612,37.809245,-122.265106
911,Distru,distru.com,Oakland,CA,94612,37.808372,-122.265387
30,Airware,www.airware.com,San Francisco,CA,94104,37.793697,-122.401731
598,SAP,sap.com,Palo Alto,CA,94304,37.398759,-122.146484
757,VMWare,www.vmware.com,Palo Alto,CA,94304,37.402086,-122.144617
336,Imperva,imperva.com,Redwood City,CA,94065,37.537772,-122.25518
677,Swing Talent,swingtalent.com,Oakland,CA,94612,37.804149,-122.26788
207,DIY,diy.org,San Francisco,CA,94110,37.75903,-122.416221
583,Rithm School,www.rithmschool.com,San Francisco,CA,94110,37.763528,-122.4208
921,CipherCloud,ciphercloud.com,San Jose,CA,95110,37.328862,-121.893598
680,Syllable.ai,syllable.ai,Sunnyvale,CA,94087,37.369399,-122.035872
844,Diffbot,www.diffbot.com,Menlo Park,CA,94025,37.457562,-122.176536
819,BlackBird,flyblackbird.com,San Francisco,CA,94108,37.791246,-122.404357
676,SwiftStack,swiftstack.com,San Francisco,CA,94104,37.790643,-122.403057
346,Insikt,www.insikt.com/#,San Francisco,CA,94104,37.790643,-122.403057
295,Groove Labs,www.groove.co,San Francisco,CA,94107,37.783836,-122.392073
875,Directly,directly.com,San Francisco,CA,94107,37.783789,-122.39217
213,Dropbox,www.dropbox.com,San Francisco,CA,94107,37.780811,-122.392494
704,The Athletic,theathletic.com,San Francisco,CA,94104,37.792234,-122.401542
716,TIBCO Software,tibco.com,Palo Alto,CA,94304,37.407268,-122.145009
407,Logikcull,logikcull.com,San Francisco,CA,94107,37.77686,-122.396108
58,Apptimize,apptimize.com,San Francisco,CA,94107,37.77686,-122.396108
424,Matter,matterapp.com,San Francisco,CA,94107,37.780427,-122.395991
618,Shopify,shopify.com,San Francisco,CA,94105,37.788585,-122.401273
358,Jobspring Partners,www.jobspringpartners.com,San Francisco,CA,94105,37.788445,-122.401534
256,Fond,fond.co,San Francisco,CA,94105,37.788585,-122.401273
786,Workbridge Associates,www.workbridgeassociates.com,San Francisco,CA,94105,37.788445,-122.401534
343,Insight Global,www.insightglobal.com,San Francisco,CA,94105,37.788445,-122.401534
575,Restless Bandit,restlessbandit.com,San Francisco,CA,94105,37.788445,-122.401534
151,ClassPass,classpass.com,San Francisco,CA,94105,37.788585,-122.401273
363,Jumpshot,www.jumpshot.com,San Francisco,CA,94107,37.78411,-122.391727
839,Topology,topologyeyewear.com,San Francisco,CA,94110,37.760577,-122.416398
611,Sendwithus,sendwithus.com,San Francisco,CA,94110,37.760528,-122.416168
292,Greenfield Labs,greenfieldlabs.com,Palo Alto,CA,94304,37.408727,-122.14585
628,Skedulo,skedulo.com,San Francisco,CA,94111,37.797413,-122.401375
356,Ironclad,ironcladapp.com,San Francisco,CA,94107,37.780079,-122.402791
851,Numerator,www.numerator.com,San Francisco,CA,94107,37.77918,-122.394507
466,Naytev,www.naytev.com,San Francisco,CA,94103,37.77795,-122.405417
390,Leap Motion,www.leapmotion.com,San Francisco,CA,94103,37.771717,-122.413551
968,Robinhood,robinhood.com,Palo Alto,CA,94306,37.422211,-122.13708
81,Benevity,benevity.com,San Mateo,CA,94403,37.544091,-122.306726
493,OpenAI,www.openai.com,San Francisco,CA,94110,37.762383,-122.414734
718,Townsquared,townsquared.com,San Francisco,CA,94110,37.763825,-122.416855
76,Barracuda,www.barracuda.com,Campbell,CA,95008,37.267651,-121.957931
393,LendingHome,www.lendinghome.com,San Francisco,CA,94104,37.792112,-122.40288
813,Zuora,zuora.com,San Mateo,CA,94403,37.540405,-122.298993
238,Evernote,evernote.com,Redwood City,CA,94063,37.49209,-122.222378
672,Sumo Logic,sumologic.com,Redwood City,CA,94063,37.492762,-122.227852
15,Addepar,addepar.com,Mountain View,CA,94041,37.39267,-122.080849
679,Syapse,syapse.com,San Francisco,CA,94107,37.785676,-122.395843
518,Periscope Data,www.periscopedata.com,San Francisco,CA,94107,37.785233,-122.395693
317,Hired,hired.com,San Francisco,CA,94103,37.785233,-122.395693
54,AppDynamics,www.appdynamics.com,San Francisco,CA,94107,37.785676,-122.395843
306,Handy,www.handy.com,New York,NY,10003,40.721593,-73.983459
273,Genomic Health,genomichealth.com,Redwood City,CA,94063,37.498897,-122.218145
224,Elastic.co,www.elastic.co,San Francisco,CA,94105,37.789541,-122.394228
712,ThousandEyes,www.thousandeyes.com,San Francisco,CA,94105,37.789527,-122.394276
177,Copper,www.copper.com,San Francisco,CA,94105,37.789527,-122.394276
121,BuildZoom,www.buildzoom.com,San Francisco,CA,94105,37.789527,-122.394276
311,HelloSign,www.hellosign.com,San Francisco,CA,94105,37.789527,-122.394276
205,Disqus,disqus.com,San Francisco,CA,94105,37.789527,-122.394276
926,Deem,deem.com,San Francisco,CA,94105,37.789483,-122.394217
490,Okta,www.okta.com,San Francisco,CA,94107,37.781405,-122.392179
671,StumbleUpon,corp.stumbleupon.com,San Francisco,CA,94107,37.781405,-122.392179
1042,Storm Ventures,stormventures.com,Menlo Park,CA,94025,37.42359,-122.221003
1047,Trinity Ventures,NaN,Menlo Park,CA,94025,37.42359,-122.221003
997,Columbus Nova,NaN,Menlo Park,CA,94025,37.42359,-122.221003
990,Bright Capital,NaN,Menlo Park,CA,94025,37.42359,-122.221003
1035,Sequoia Capital,sequoiacap.com,Menlo Park,CA,94025,37.42359,-122.221003
1010,Institutional Venture Partners,NaN,Menlo Park,CA,94025,37.42359,-122.221003
1025,Mohr Davidow Ventures,NaN,Menlo Park,CA,94025,37.42359,-122.221003
567,Redpoint Ventures,NaN,Menlo Park,CA,94025,37.42359,-122.221003
1033,Relay Ventures,NaN,Menlo Park,CA,94025,37.42359,-122.221003
1041,Sofinnova Ventures,NaN,Menlo Park,CA,94025,37.42359,-122.221003
939,Hewlett Packard,hp.com,Palo Alto,CA,94304,37.414562,-122.146289
817,Bayside Solutions,baysidesolutions.com,San Ramon,CA,94583,37.768727,-121.968373
481,Notion,www.notion.so,San Francisco,CA,94110,37.759409,-122.411109
917,unitQ,unitq.com,San Mateo,CA,94401,37.564618,-122.322962
304,HackerOne,hackerone.com,San Francisco,CA,94104,37.792445,-122.402454
577,RGA Associates,www.rgatech.com,San Francisco,CA,94104,37.792403,-122.402497
298,Grovo,www.grovo.com,San Francisco,CA,94104,37.792403,-122.402497
264,Fundbox,fundbox.com,San Francisco,CA,94104,37.792442,-122.402219
455,Mosaic,joinmosaic.com,Oakland,CA,94612,37.80875,-122.263705
197,Dealpath,www.dealpath.com,San Francisco,CA,94104,37.793493,-122.400446
623,Sight Machine,sightmachine.com,San Francisco,CA,94133,37.798597,-122.402599
1056,Convex,convexbuilt.com,San Francisco,CA,94107,37.781819,-122.392524
691,Teamable,teamable.com,San Francisco,CA,94103,37.764927,-122.419086
499,Oscar Health,www.hioscar.com,New York,NY,10012,40.724552,-73.995391
644,Sonder,sonder.com,San Francisco,CA,94103,37.777507,-122.422741
579,Rigetti,rigetti.com,Berkeley,CA,94710,37.852525,-122.290996
989,Battery Ventures,NaN,Menlo Park,CA,94025,37.421944,-122.21513
1023,Menlo Ventures,NaN,Menlo Park,CA,94025,37.421944,-122.21513
1038,Sierra Ventures,NaN,Menlo Park,CA,94025,37.421944,-122.21513
987,Altos Ventures,NaN,Menlo Park,CA,94025,37.421968,-122.214066
993,Charles River Ventures,NaN,Menlo Park,CA,94025,37.421968,-122.214066
1001,Draper Fisher Jurvetson,NaN,Menlo Park,CA,94025,37.421968,-122.214066
103,Bolt,bolt.com,San Francisco,CA,94103,37.776857,-122.408265
988,Andreessen Horowitz,a16z.com,Menlo Park,CA,94025,37.41973,-122.214244
1027,New Enterprise Associates,NaN,Menlo Park,CA,94025,37.419767,-122.21359
438,MetaVision,www.metavision.com,San Mateo,CA,94403,37.536121,-122.325787
940,Houzz,houzz.com,Palo Alto,CA,94301,37.445099,-122.160735
955,McAfee,mcafee.com,Santa Clara,CA,95054,37.389291,-121.979214
1017,LeapYear,leapyear.io,Berkeley,CA,94705,37.859214,-122.258919
1016,Kohlberg Kravis Roberts,kkr.com,Menlo Park,CA,94025,37.421086,-122.21216
620,Shutterfly,shutterfly.com,Redwood City,CA,94065,37.539416,-122.256659
56,AppNexus,www.appnexus.com,New York,NY,10010,40.741487,-73.990992
62,Armory,www.armory.io,San Mateo,CA,94401,37.56325,-122.325167
1039,Silver Lake Partners,NaN,Menlo Park,CA,94025,37.417814,-122.210348
992,Canaan Partners,NaN,Menlo Park,CA,94025,37.419687,-122.209616
1048,TriplePoint Capital,triplepointcapital.com,Menlo Park,CA,94025,37.419515,-122.209543
1020,Makena Capital Management,NaN,Menlo Park,CA,94025,37.419515,-122.209543
868,Incorta,incorta.com,San Mateo,CA,94403,37.536903,-122.324879
1015,Kleiner Perkins,NaN,Menlo Park,CA,94025,37.421271,-122.211292
550,Qwilt,qwilt.com,Redwood City,CA,94065,37.524955,-122.257862
962,NVIDIA,nvidia.com,Santa Clara,CA,95050,37.370837,-121.964022
22,Adyen,www.adyen.com,San Francisco,CA,94107,37.782608,-122.391772
1049,U.S. Venture Partners,NaN,Menlo Park,CA,94025,37.419632,-122.209057
149,Civil Maps,civilmaps.com,San Francisco,CA,94133,37.807678,-122.415314
1011,InterWest Partners,NaN,Menlo Park,CA,94025,37.421583,-122.208924
1026,Morgenthaler,NaN,Menlo Park,CA,94025,37.421583,-122.208924
269,GE Digital,ge.com,San Ramon,CA,94583,37.766315,-121.961693
650,Splunk,splunk.com,San Francisco,CA,94107,37.783154,-122.391775
277,GitLab,about.gitlab.com,San Francisco,CA,94104,37.791192,-122.401818
351,Intuit,www.intuit.com,Mountain View,CA,94043,37.431219,-122.097991
856,Truework,www.truework.com,San Francisco,CA,94103,37.775773,-122.410486
83,BetterUp,www.betterup.co,San Francisco,CA,94103,37.775741,-122.410515
124,Cadence Design Systems,www.cadence.com,San Jose,CA,95134,37.396063,-121.919533
13,Accela,accela.com,San Ramon,CA,94583,37.766261,-121.958243
70,Avast,avast.com,Redwood City,CA,94063,37.485898,-122.233689
936,Globalfoundries,globalfoundries.com,Santa Clara,CA,95054,37.415293,-121.974448
540,Proteus Digital Health,www.proteus.com,Redwood City,CA,94065,37.539077,-122.25728
437,MessageBird,www.messagebird.com,San Francisco,CA,94107,37.778262,-122.394648
67,Atrium LTS,www.atrium.co,San Francisco,CA,94107,37.778262,-122.394648
746,Verbal + Visual,verbalplusvisual.com,New York,NY,10011,40.738368,-73.993907
72,Avenue Code,www.avenuecode.com,San Francisco,CA,94108,37.786937,-122.405545
12,Abstract,goabstract.com,San Francisco,CA,NaN,37.756034,-122.418592
705,The Hive,thehive.ai,San Francisco,CA,94111,37.792964,-122.399598
318,Hiretual,www.hiretual.com,Mountain View,CA,94043,37.421186,-122.098438
935,Gigya,gigya.com,Palo Alto,CA,94303,37.421046,-122.098583
635,Smarking,smarking.com,San Francisco,CA,94103,37.766784,-122.402589
381,Kong,konghq.com,San Francisco,CA,94108,37.788405,-122.405977
330,Hustle,hustle.com,San Francisco,CA,94108,37.790504,-122.404232
143,Checkr,checkr.com,San Francisco,CA,94110,37.762905,-122.408725
985,Accel-KKR,NaN,Menlo Park,CA,94025,37.42175,-122.204843
811,Zume Pizza,zumepizza.com,Mountain View,CA,94043,37.399147,-122.084199
453,Mondo,mondo.com,San Francisco,CA,94104,37.79168,-122.402349
880,Lambda School,lambdaschool.com,San Francisco,CA,94104,37.79168,-122.402349
802,Zenefits,www.zenefits.com,San Francisco,CA,94107,37.7831,-122.391019
371,Karuna Health,www.meetkaruna.com,San Francisco,CA,94102,37.782584,-122.411252
654,Springboard,springboard.com,San Francisco,CA,94102,37.782569,-122.411148
722,Tray.io,tray.io,San Francisco,CA,94107,37.783128,-122.394671
113,Brightidea,www.brightidea.com,San Francisco,CA,94111,37.797974,-122.397541
307,Haven,haveninc.com,San Francisco,CA,94108,37.788264,-122.403713
1004,GGV Capital,NaN,Menlo Park,CA,94025,37.422068,-122.203026
1044,The Blackstone Group,NaN,Menlo Park,CA,94025,37.422068,-122.203026
846,Katerra,www.katerra.com,Menlo Park,CA,94025,37.422068,-122.203026
44,AMD,www.amd.com,Santa Clara,CA,95054,37.382925,-121.970384
1022,Mayfield Fund,NaN,Menlo Park,CA,94025,37.423162,-122.205333
1082,MetricStream,metricstream.com,Palo Alto,CA,94303,37.448524,-122.118314
505,Palo Alto Staffing,www.paloaltostaffing.com,Palo Alto,CA,94303,37.448524,-122.118314
1043,Tempo Automation,tempoautomation.com,San Francisco,CA,94103,37.768627,-122.40965
971,Sila Nanotechnologies,silanano.com,Alameda,CA,94501,37.786994,-122.277351
653,SpotX,spotx.tv,New York,NY,10016,40.744385,-73.987066
296,Groupon,groupon.com,Santa Clara,CA,95054,37.382589,-121.96944
698,Teleport,teleport.org,San Francisco,CA,94115,37.792212,-122.434802
736,Udacity,www.udacity.com,Mountain View,CA,94040,37.399322,-122.107764
1037,Shasta Ventures,shastaventures.com,Menlo Park,CA,94025,37.422654,-122.203971
932,EMC Data Domain,emc.com,Santa Clara,CA,95054,37.39035,-121.970629
1009,Highland Capital Partners,NaN,Menlo Park,CA,94025,37.422643,-122.203958
986,Altimeter Capital,NaN,Menlo Park,CA,94025,37.422643,-122.203958
999,DCM Ventures,NaN,Menlo Park,CA,94025,37.422643,-122.203958
322,Hoodline,hoodline.com,San Francisco,CA,94110,37.758335,-122.412322
1030,Onset Ventures,NaN,Menlo Park,CA,94025,37.423485,-122.203901
514,PeopleGrove,www.peoplegrove.com,San Francisco,CA,94108,37.788168,-122.406508
249,Fingerprint Digital,www.fingerprintplay.com,San Francisco,CA,94108,37.788168,-122.406508
621,Sibly,sibly.co,Redwood City,CA,94063,37.486231,-122.230866
265,FundersClub,fundersclub.com,San Francisco,CA,94108,37.790315,-122.404185
703,Thalmic Labs,www.thalmic.com,San Francisco,CA,94107,37.759864,-122.388784
536,Premier Talent Partners,premiertalentpartners.com,San Francisco,CA,94104,37.791367,-122.40288
138,CBS Interactive,www.cbsinteractive.com,San Francisco,CA,94105,37.786512,-122.397038
904,Wootric,wootric.com,San Francisco,CA,94104,37.792601,-122.401286
471,Netlify,www.netlify.com,San Francisco,CA,94107,37.760272,-122.388098
805,Zenysis,zenysis.com,San Francisco,CA,94107,37.760272,-122.388098
516,Perforce,perforce.com,Alameda,CA,94501,37.770875,-122.238889
353,Invoice2go,2go.com,Redwood City,CA,94063,37.486067,-122.230423
19,AdRoll,www.adroll.com,San Francisco,CA,94110,37.760419,-122.41325
892,Zero Financial,zero.app,San Francisco,CA,94111,37.793572,-122.399339
52,App Annie,appannie.com,San Francisco,CA,94108,37.787754,-122.404015
1031,Parabola,parabola.io,San Francisco,CA,94108,37.789151,-122.405004
750,Via Transportation,ridewithvia.com,New York,NY,10001,40.743929,-73.988172
776,Wheelwell,wheelwell.com,San Francisco,CA,94109,37.79645,-122.424052
1007,Greylock Partners,NaN,Menlo Park,CA,94025,37.424218,-122.194856
300,Gumroad,gumroad.com,San Francisco,CA,94103,37.76945,-122.42205
552,Radius,radius.com,San Francisco,CA,94104,37.790841,-122.40128
404,LiveRamp,liveramp.com,San Francisco,CA,94104,37.790869,-122.401228
1008,Handshake,joinhandshake.com,San Francisco,CA,94104,37.790886,-122.401209
432,Meltwater,www.meltwater.com,San Francisco,CA,94104,37.790984,-122.401595
403,Lithium Technologies,www.lithium.com,San Francisco,CA,94104,37.790841,-122.40128
154,ClearMetal,www.clearmetal.com,San Francisco,CA,94104,37.790882,-122.401552
272,General Assembly,generalassemb.ly/locations/san-francisco,San Francisco,CA,94104,37.790882,-122.401552
893,d2iq,d2iq.com,San Francisco,CA,94104,37.790928,-122.401199
412,Machine Zone,www.mz.com,Palo Alto,CA,94303,37.449965,-122.120976
998,Craigslist,craigslistfoundation.org,San Francisco,CA,94108,37.790033,-122.404521
700,Terminus Software,terminus.com,San Francisco,CA,94108,37.790032,-122.404488
142,Chartio,chartio.com,San Francisco,CA,94108,37.790209,-122.403499
400,LinkedIn,www.linkedin.com,San Francisco,CA,94105,37.786403,-122.398322
512,PayPal,www.paypal.com,San Jose,CA,95131,37.376851,-121.922733
697,TEKsystems,teksystems.com,San Francisco,CA,94105,37.790388,-122.392259
667,Streak CRM,streak.com,San Francisco,CA,94105,37.790388,-122.392259
210,Docusign,www.docusign.com,San Francisco,CA,94105,37.790344,-122.392177
475,NexTravel,www.nextravel.com,San Francisco,CA,94108,37.790169,-122.404171
185,Crowdcast,www.crowdcast.io,San Francisco,CA,94108,37.790169,-122.404171
759,Volt Workforce Solutions,www.volt.com,Fremont,CA,94538,37.555363,-121.975903
907,Better Mortgage,better.com,Oakland,CA,94612,37.811184,-122.26756
8,99designs,99designs.com,Oakland,CA,94612,37.811184,-122.26756
648,Sparkart,sparkart.com,Oakland,CA,94612,37.811203,-122.267396
984,5AM Ventures,5amventures.com,Menlo Park,CA,94025,37.422774,-122.199215
1018,Lightspeed Venture Partners,NaN,Menlo Park,CA,94025,37.422774,-122.199215
1028,Nexus Venture Partners,NaN,Menlo Park,CA,94025,37.422774,-122.199215
1045,The Westly Group,NaN,Menlo Park,CA,94025,37.422774,-122.199215
942,Intel,intel.com,Santa Clara,CA,95054,37.387524,-121.96366
617,Shipt,shipt.com,San Francisco,CA,94103,37.784814,-122.405614
162,Clover Health,www.cloverhealth.com,San Francisco,CA,94103,37.784814,-122.405614
595,Salon Media Group,www.salon.com,San Francisco,CA,94103,37.784814,-122.405614
233,EQ Recruiting,eqrecruiters.com,San Francisco,CA,94123,37.798851,-122.435599
1005,GI Partners,NaN,Menlo Park,CA,94025,37.423064,-122.198505
237,Everlane,www.everlane.com,San Francisco,CA,94110,37.762589,-122.415424
369,Kapor Center,www.kaporcenter.org,Oakland,CA,94612,37.810608,-122.266877
767,Watsi,watsi.org,San Francisco,CA,94110,37.76316,-122.415519
1013,Khosla Ventures,khoslaventures.com,Menlo Park,CA,94025,37.425613,-122.193384
793,Yapstone,yapstone.com,Walnut Creek,CA,94596,37.90866,-122.066521
1002,Farmstead,farmsteadapp.com,San Francisco,CA,94110,37.763498,-122.412739
614,Shazam,shazam.com,Redwood City,CA,94063,37.48683,-122.228591
528,PlanGrid,www.plangrid.com,San Francisco,CA,94110,37.763037,-122.419242
125,Cadre Talent,yourcadre.com,San Francisco,CA,94123,37.800405,-122.438155
905,turnitin,turnitin.com,Oakland,CA,94612,37.810394,-122.265898
894,Everlaw,everlaw.com,Oakland,CA,94612,37.81028,-122.266009
871,ColorTokens,colortokens.com,Santa Clara,CA,95054,37.409514,-121.961797
342,Informatica,informatica.com,Redwood City,CA,94063,37.511302,-122.204801
688,Tanium,tanium.com,Emeryville,CA,94608,37.839364,-122.29897
140,Change Healthcare,changehealthcare.com,Emeryville,CA,94608,37.839364,-122.29897
63,Art.com,art.com,Emeryville,CA,94608,37.839364,-122.29897
506,Pandora,www.pandora.com,Oakland,CA,94612,37.810138,-122.266349
502,Outlier AI,outlier.ai,Oakland,CA,94612,37.810138,-122.266349
976,TuneIn,tunein.com,San Francisco,CA,94107,37.77801,-122.39253
225,Electronic Arts,ea.com,Redwood City,CA,94065,37.52328,-122.254142
560,ReadMe,readme.io,San Francisco,CA,94108,37.790011,-122.404115
450,Mode Analytics,modeanalytics.com,San Francisco,CA,94103,37.766906,-122.406888
770,Webflow,webflow.com,San Francisco,CA,94103,37.766906,-122.406888
32,Aktana,www.aktana.com,San Francisco,CA,94102,37.786667,-122.40834
980,Xilinx,xilinx.com,San Jose,CA,95124,37.252624,-121.933771
947,Lab126,lab126.com,Cupertino,CA,95014,37.321379,-122.030751
129,Canvas Medical,canvasmedical.com,San Francisco,CA,94122,37.763298,-122.480026
833,NexGenT,nexgent.com,San Jose,CA,95110,37.371113,-121.925578
530,Poshmark,poshmark.com,Redwood City,CA,94065,37.521035,-122.253951
221,eBay,ebayinc.com,San Jose,CA,95125,37.295337,-121.926095
414,Magoosh,magoosh.com,Berkeley,CA,94704,37.871034,-122.271016
658,Stamen Design,stamen.com,San Francisco,CA,94103,37.764766,-122.419671
675,Swiftly,goswift.ly,San Francisco,CA,94105,37.791226,-122.391966
631,Slalom Consulting,slalom.com,San Francisco,CA,94105,37.791226,-122.391966
148,CircleCI,circleci.com,San Francisco,CA,94105,37.791263,-122.392015
958,Metaswitch Networks,metaswitch.com,San Francisco,CA,94103,37.7669,-122.407192
544,Qualia,qualia.com,San Francisco,CA,94105,37.790966,-122.394737
337,Indeed,indeed.jobs,San Francisco,CA,94105,37.790966,-122.394737
279,Gladly,www.gladly.com,San Francisco,CA,94111,37.793034,-122.39903
167,CodeSignal,codesignal.com,San Francisco,CA,94111,37.793034,-122.39903
157,Climate Corporation,climate.com,San Francisco,CA,94103,37.785067,-122.399868
131,Capital One,www.capitalone.com,San Francisco,CA,94103,37.785067,-122.399868
743,Vaco,www.sfvaco.com,Walnut Creek,CA,94596,37.905996,-122.064968
563,Red Oak Technologies,www.redoaktech.com,San Jose,CA,95110,37.369715,-121.922733
159,Cloudbees,www.cloudbees.com,San Jose,CA,95110,37.369715,-121.922733
589,Roofstock,roofstock.com,Oakland,CA,94612,37.809423,-122.268446
627,Sizmek,sizmek.com,Redwood City,CA,94063,37.510734,-122.203471
290,Gracenote,gracenote.com,Emeryville,CA,94608,37.837928,-122.300742
79,Beezwax Datatools,www.beezwax.net,Oakland,CA,94612,37.805766,-122.272202
271,GenapSys,genapsys.com,Redwood City,CA,94063,37.50446,-122.219206
565,Reddit,reddithelp.com,San Francisco,CA,94102,37.782543,-122.410516
1059,DuckDuckGo,duckduckgo.com,Paoli,PA,19301,40.041099,-75.486881
581,RingCentral,www.ringcentral.com,Belmont,CA,94002,37.5109,-122.306596
355,Iris Automation,www.irisonboard.com,San Francisco,CA,94103,37.768352,-122.41689
511,Pathstream,www.pathstream.com,San Francisco,CA,94105,37.78872,-122.398384
709,The Trade Desk,www.thetradedesk.com,New York,NY,10016,40.746003,-73.982451
482,Nova Credit,neednova.com,San Francisco,CA,94103,37.783128,-122.407763
459,Mozilla,mozilla.org,San Francisco,CA,94105,37.789475,-122.389293
1065,Ockam,ockam.io,San Francisco,CA,94111,37.794788,-122.39841
684,Talener,www.talener.com,San Francisco,CA,94111,37.794788,-122.39841
89,Binti,binti.com,Oakland,CA,94612,37.807875,-122.265068
136,CashBet,cashbet.com,Oakland,CA,94612,37.807846,-122.265079
417,Mainz Brady Group,mbg.com,Oakland,CA,94612,37.807846,-122.265079
483,npm Inc,www.npmjs.com,Oakland,CA,94612,37.807846,-122.265079
294,Grin,www.grin.co,Sacramento,CA,95811,38.572115,-121.507752
251,FitBit,www.fitbit.com,San Francisco,CA,94105,37.789873,-122.394781
670,StubHub,stubhub.com,San Francisco,CA,94105,37.789873,-122.394781
208,DNAnexus,dnanexusconnect.com,Mountain View,CA,94040,37.393674,-122.099278
135,Carta,carta.com,Palo Alto,CA,94306,37.426587,-122.138655
764,Wake,wake.com,San Francisco,CA,94103,37.76999,-122.425351
374,Khan Academy,www.khanacademy.org,Mountain View,CA,94043,37.421321,-122.088694
262,FreeWire Technologies,freewiretech.com,San Leandro,CA,94577,37.7153,-122.179217
41,Amazon,amazon.com,East Palo Alto,CA,94303,37.459056,-122.142821
943,Jasper Wireless,jasper.com,Mountain View,CA,94043,37.38628,-122.051355
472,New Relic,newrelic.com,San Francisco,CA,94105,37.791445,-122.392967
60,Aptly,getaptly.com,San Francisco,CA,94107,37.781016,-122.39507
725,Triplebyte,triplebyte.com,San Francisco,CA,94107,37.778621,-122.391806
1070,Sqreen,sqreen.com,San Francisco,CA,94107,37.778636,-122.391813
507,Panoply,panoply.io,San Francisco,CA,94107,37.778636,-122.391813
